"max_depth","iter","train_auc_mean","test_auc_mean"
1,1742,0.8014686,0.8007364
1,1743,0.8014694,0.8007362
1,1744,0.8014702,0.8007372
1,1745,0.8014704,0.8007368
1,1746,0.8014712,0.8007386
1,1747,0.8014708,0.8007386
1,1748,0.8014716,0.8007388
1,1749,0.8014712,0.8007384
1,1750,0.801472,0.8007392
1,1751,0.8014712,0.8007386
1,1752,0.8014718,0.8007392
1,1753,0.8014726,0.8007404
1,1754,0.801472,0.80074
1,1755,0.8014718,0.8007406
1,1756,0.8014734,0.8007406
1,1757,0.8014734,0.8007426
1,1758,0.8014738,0.8007422
1,1759,0.8014738,0.800743
1,1760,0.8014744,0.8007408
1,1761,0.801474,0.8007424
1,1762,0.8014754,0.8007416
1,1763,0.8014756,0.8007426
1,1764,0.8014756,0.800742
1,1765,0.8014762,0.8007424
1,1766,0.8014766,0.8007432
1,1767,0.8014784,0.8007432
1,1768,0.8014786,0.8007412
1,1769,0.801479,0.800743
1,1770,0.8014782,0.800743
1,1771,0.8014794,0.8007434
1,1772,0.8014788,0.8007424
1,1773,0.8014798,0.800744
1,1774,0.8014792,0.8007442
1,1775,0.8014796,0.8007442
1,1776,0.8014802,0.8007454
1,1777,0.8014804,0.8007458
1,1778,0.801481,0.8007458
1,1779,0.8014812,0.800745
1,1780,0.801482,0.8007454
1,1781,0.8014826,0.8007438
1,1782,0.8014824,0.8007458
1,1783,0.8014824,0.800744
1,1784,0.801483,0.8007452
1,1785,0.8014836,0.8007438
1,1786,0.8014832,0.8007448
1,1787,0.8014832,0.8007436
1,1788,0.8014836,0.8007444
1,1789,0.8014834,0.8007438
1,1790,0.801484,0.8007442
1,1791,0.801484,0.800744
1,1792,0.8014842,0.8007448
1,1793,0.8014846,0.800744
1,1794,0.8014848,0.8007448
1,1795,0.801485,0.8007442
1,1796,0.8014858,0.8007456
1,1797,0.801486,0.8007452
1,1798,0.8014864,0.8007466
1,1799,0.8014858,0.8007464
1,1800,0.8014866,0.8007468
1,1801,0.8014872,0.8007462
1,1802,0.801487,0.8007476
1,1803,0.8014876,0.8007466
1,1804,0.8014872,0.8007478
1,1805,0.801488,0.8007476
1,1806,0.8014888,0.800748
1,1807,0.801489,0.8007468
1,1808,0.8014894,0.8007478
1,1809,0.8014898,0.800746
1,1810,0.8014896,0.8007482
1,1811,0.8014898,0.800747
1,1812,0.8014906,0.8007482
1,1813,0.8014906,0.8007472
1,1814,0.8014914,0.8007484
1,1815,0.8014908,0.8007474
1,1816,0.801492,0.800749
1,1817,0.8014918,0.8007482
1,1818,0.8014928,0.8007496
1,1819,0.8014924,0.8007486
1,1820,0.8014934,0.8007502
1,1821,0.8014934,0.800749
1,1822,0.8014934,0.8007504
1,1823,0.801494,0.8007488
1,1824,0.8014942,0.8007498
1,1825,0.8014948,0.8007488
1,1826,0.8014948,0.8007496
1,1827,0.8014952,0.8007494
1,1828,0.8014952,0.8007504
1,1829,0.8014956,0.8007492
1,1830,0.8014962,0.80075
1,1831,0.801496,0.8007492
1,1832,0.8014956,0.8007496
1,1833,0.8014958,0.80075
1,1834,0.8014956,0.8007488
1,1835,0.8014966,0.8007494
1,1836,0.8014962,0.8007494
1,1837,0.801497,0.8007496
1,1838,0.8014972,0.8007504
1,1839,0.801497,0.8007506
1,1840,0.8014978,0.8007496
1,1841,0.8014988,0.8007518
1,1842,0.8014984,0.8007518
1,1843,0.8014994,0.800751
1,1844,0.8014998,0.800751
1,1845,0.8015,0.8007502
1,1846,0.8015006,0.80075
1,1847,0.801501,0.8007512
1,1848,0.801501,0.8007508
1,1849,0.8015018,0.800752
1,1850,0.801502,0.8007498
1,1851,0.8015022,0.8007522
1,1852,0.8015024,0.800752
1,1853,0.8015022,0.800753
1,1854,0.8015024,0.8007534
1,1855,0.8015034,0.800753
1,1856,0.8015028,0.800753
1,1857,0.801503,0.8007522
1,1858,0.8015038,0.8007528
1,1859,0.8015034,0.8007538
1,1860,0.801504,0.8007532
1,1861,0.8015046,0.8007538
1,1862,0.8015046,0.800754
1,1863,0.8015058,0.8007548
1,1864,0.8015052,0.8007554
1,1865,0.801506,0.8007544
1,1866,0.8015064,0.8007546
1,1867,0.8015062,0.8007554
1,1868,0.8015066,0.800756
1,1869,0.8015072,0.8007564
1,1870,0.801507,0.8007564
1,1871,0.8015078,0.8007568
1,1872,0.801508,0.8007574
1,1873,0.8015074,0.8007576
1,1874,0.8015082,0.8007572
1,1875,0.8015082,0.8007574
1,1876,0.8015086,0.800758
1,1877,0.8015086,0.800758
1,1878,0.8015088,0.8007578
1,1879,0.8015084,0.8007572
1,1880,0.8015096,0.8007582
1,1881,0.8015098,0.8007574
1,1882,0.8015106,0.8007584
1,1883,0.8015102,0.8007578
1,1884,0.8015114,0.8007584
1,1885,0.8015108,0.8007578
1,1886,0.8015126,0.8007576
1,1887,0.8015122,0.8007578
1,1888,0.8015132,0.8007582
1,1889,0.8015128,0.8007578
1,1890,0.801513,0.800758
1,1891,0.8015126,0.8007576
1,1892,0.8015134,0.800758
1,1893,0.8015132,0.8007582
1,1894,0.8015136,0.8007576
1,1895,0.801514,0.8007584
1,1896,0.801514,0.8007584
1,1897,0.8015142,0.8007578
1,1898,0.801515,0.8007574
1,1899,0.8015148,0.8007576
1,1900,0.8015156,0.8007574
1,1901,0.8015154,0.8007586
1,1902,0.8015158,0.800758
1,1903,0.8015164,0.8007582
1,1904,0.8015162,0.8007582
1,1905,0.8015154,0.800758
1,1906,0.8015166,0.8007578
1,1907,0.8015164,0.8007582
1,1908,0.8015166,0.8007588
1,1909,0.8015172,0.8007586
1,1910,0.8015176,0.8007594
1,1911,0.8015174,0.8007592
1,1912,0.8015172,0.8007598
1,1913,0.8015178,0.8007592
1,1914,0.801518,0.8007588
1,1915,0.8015184,0.8007604
1,1916,0.8015184,0.8007602
1,1917,0.8015192,0.8007602
1,1918,0.8015186,0.8007596
1,1919,0.8015192,0.8007612
1,1920,0.8015192,0.80076
1,1921,0.801519,0.8007612
1,1922,0.8015192,0.8007608
1,1923,0.8015196,0.8007608
1,1924,0.8015202,0.8007614
1,1925,0.8015208,0.8007614
1,1926,0.8015212,0.8007608
1,1927,0.8015218,0.8007616
1,1928,0.8015216,0.8007618
1,1929,0.801522,0.8007608
1,1930,0.801522,0.800761
1,1931,0.8015224,0.800762
1,1932,0.8015226,0.8007614
1,1933,0.8015224,0.800762
1,1934,0.8015236,0.8007616
1,1935,0.8015228,0.8007618
1,1936,0.8015222,0.8007612
1,1937,0.8015228,0.8007618
1,1938,0.8015232,0.8007616
1,1939,0.8015232,0.800763
1,1940,0.8015238,0.8007626
1,1941,0.801524,0.8007632
1,1942,0.8015242,0.8007624
1,1943,0.8015242,0.800764
1,1944,0.8015248,0.8007634
1,1945,0.801525,0.8007644
1,1946,0.801525,0.8007652
1,1947,0.8015256,0.800765
1,1948,0.8015254,0.8007662
1,1949,0.8015256,0.8007652
1,1950,0.801526,0.8007668
1,1951,0.801527,0.8007662
1,1952,0.8015268,0.800767
1,1953,0.8015276,0.8007672
1,1954,0.801527,0.800768
1,1955,0.8015278,0.8007674
1,1956,0.8015282,0.800768
1,1957,0.801529,0.8007686
1,1958,0.8015286,0.8007678
1,1959,0.8015286,0.8007682
1,1960,0.8015294,0.8007686
1,1961,0.80153,0.800768
1,1962,0.8015294,0.8007686
1,1963,0.8015304,0.8007684
1,1964,0.8015306,0.8007688
1,1965,0.8015306,0.8007688
1,1966,0.8015314,0.8007684
1,1967,0.8015312,0.8007692
1,1968,0.8015316,0.800769
1,1969,0.801532,0.8007692
1,1970,0.8015322,0.8007692
1,1971,0.801531,0.8007686
1,1972,0.8015322,0.800769
1,1973,0.8015318,0.8007684
1,1974,0.8015316,0.8007694
1,1975,0.8015324,0.8007686
1,1976,0.8015322,0.8007686
1,1977,0.8015326,0.8007694
1,1978,0.801533,0.8007696
1,1979,0.8015336,0.8007688
1,1980,0.8015334,0.8007692
1,1981,0.8015342,0.8007696
1,1982,0.8015342,0.8007708
1,1983,0.8015348,0.800771
1,1984,0.8015342,0.8007708
1,1985,0.8015348,0.8007724
1,1986,0.8015356,0.8007714
1,1987,0.8015364,0.8007714
1,1988,0.801537,0.8007712
1,1989,0.8015374,0.8007718
1,1990,0.8015372,0.800771
1,1991,0.8015366,0.8007714
1,1992,0.8015374,0.8007714
1,1993,0.8015368,0.8007716
1,1994,0.8015372,0.8007708
1,1995,0.8015372,0.8007726
1,1996,0.8015368,0.8007718
1,1997,0.8015378,0.8007726
1,1998,0.8015378,0.8007714
1,1999,0.8015382,0.800773
1,2000,0.8015392,0.8007728
1,2001,0.8015394,0.8007728
1,2002,0.8015402,0.8007736
1,2003,0.8015396,0.8007724
1,2004,0.80154,0.8007732
1,2005,0.8015388,0.800773
1,2006,0.8015402,0.8007728
1,2007,0.80154,0.8007736
1,2008,0.8015412,0.8007738
1,2009,0.8015416,0.8007732
1,2010,0.8015424,0.8007744
1,2011,0.8015416,0.8007744
1,2012,0.8015422,0.8007736
1,2013,0.8015418,0.8007734
1,2014,0.801542,0.8007744
1,2015,0.8015426,0.8007738
1,2016,0.801543,0.8007744
1,2017,0.8015428,0.8007744
1,2018,0.801544,0.8007748
1,2019,0.8015438,0.8007742
1,2020,0.8015446,0.8007752
1,2021,0.8015444,0.8007748
1,2022,0.801545,0.800776
1,2023,0.8015446,0.800775
1,2024,0.8015452,0.8007758
1,2025,0.8015456,0.8007754
1,2026,0.8015458,0.8007756
1,2027,0.801545,0.8007748
1,2028,0.8015454,0.8007746
1,2029,0.8015458,0.8007746
1,2030,0.8015462,0.8007752
1,2031,0.8015466,0.8007744
1,2032,0.801547,0.800775
1,2033,0.8015468,0.800774
1,2034,0.8015464,0.8007744
1,2035,0.8015468,0.800774
1,2036,0.8015472,0.800775
1,2037,0.8015476,0.8007748
1,2038,0.8015472,0.800776
1,2039,0.8015476,0.8007758
1,2040,0.8015482,0.800776
1,2041,0.801549,0.8007756
1,2042,0.8015492,0.8007766
1,2043,0.8015492,0.800776
1,2044,0.8015492,0.8007766
1,2045,0.8015498,0.8007754
1,2046,0.8015502,0.8007758
1,2047,0.80155,0.8007756
1,2048,0.8015512,0.800776
1,2049,0.8015512,0.8007766
1,2050,0.801551,0.8007766
1,2051,0.8015508,0.8007776
1,2052,0.8015522,0.800777
1,2053,0.8015518,0.8007776
1,2054,0.8015526,0.8007782
1,2055,0.8015526,0.8007784
1,2056,0.801553,0.800778
1,2057,0.801553,0.800778
1,2058,0.8015538,0.8007792
1,2059,0.8015532,0.8007786
1,2060,0.8015538,0.8007796
1,2061,0.8015534,0.8007786
1,2062,0.8015536,0.8007796
1,2063,0.801554,0.8007796
1,2064,0.8015544,0.8007796
1,2065,0.8015544,0.8007786
1,2066,0.8015546,0.8007784
1,2067,0.8015544,0.8007786
1,2068,0.8015546,0.800779
1,2069,0.8015552,0.8007782
1,2070,0.801555,0.8007794
1,2071,0.8015554,0.8007792
1,2072,0.801556,0.8007796
1,2073,0.8015562,0.8007796
1,2074,0.8015564,0.800781
1,2075,0.8015572,0.8007806
1,2076,0.8015572,0.8007814
1,2077,0.8015578,0.800781
1,2078,0.8015574,0.8007814
1,2079,0.8015576,0.8007818
1,2080,0.8015584,0.8007824
1,2081,0.8015578,0.8007826
1,2082,0.8015584,0.8007822
1,2083,0.8015584,0.8007836
1,2084,0.801558,0.8007824
1,2085,0.8015588,0.8007842
1,2086,0.8015584,0.800784
1,2087,0.801559,0.8007838
1,2088,0.8015578,0.8007842
1,2089,0.8015596,0.8007836
1,2090,0.8015586,0.8007846
1,2091,0.8015598,0.800784
1,2092,0.8015592,0.8007848
1,2093,0.8015604,0.8007836
1,2094,0.8015594,0.8007848
1,2095,0.8015614,0.8007836
1,2096,0.8015602,0.800785
1,2097,0.8015614,0.800784
1,2098,0.8015606,0.800786
1,2099,0.8015624,0.8007846
1,2100,0.8015614,0.8007856
1,2101,0.8015622,0.8007838
1,2102,0.8015616,0.8007854
1,2103,0.801563,0.8007844
1,2104,0.8015622,0.800786
1,2105,0.8015636,0.800786
1,2106,0.801562,0.8007858
1,2107,0.8015632,0.800786
1,2108,0.8015628,0.8007862
1,2109,0.8015634,0.8007872
1,2110,0.8015632,0.8007868
1,2111,0.8015644,0.8007868
1,2112,0.801564,0.8007862
1,2113,0.801565,0.800787
1,2114,0.8015648,0.8007866
1,2115,0.8015648,0.8007868
1,2116,0.8015648,0.800787
1,2117,0.8015654,0.8007876
1,2118,0.801566,0.8007876
1,2119,0.801566,0.8007878
1,2120,0.8015664,0.8007878
1,2121,0.801566,0.800788
1,2122,0.8015666,0.8007888
1,2123,0.8015668,0.8007888
1,2124,0.8015672,0.800789
1,2125,0.8015674,0.8007896
1,2126,0.8015678,0.8007896
1,2127,0.801568,0.8007898
1,2128,0.8015688,0.8007896
1,2129,0.801568,0.8007894
1,2130,0.8015696,0.80079
1,2131,0.8015688,0.8007898
1,2132,0.801569,0.8007904
1,2133,0.8015692,0.8007906
1,2134,0.8015698,0.8007894
1,2135,0.8015706,0.8007906
1,2136,0.8015704,0.800791
1,2137,0.8015708,0.8007924
1,2138,0.801571,0.8007914
1,2139,0.8015708,0.8007924
1,2140,0.8015718,0.8007918
1,2141,0.801572,0.800792
1,2142,0.801572,0.8007916
1,2143,0.801572,0.8007914
1,2144,0.8015734,0.8007912
1,2145,0.8015738,0.800792
1,2146,0.8015734,0.8007918
1,2147,0.8015738,0.8007928
1,2148,0.8015732,0.800792
1,2149,0.8015738,0.8007928
1,2150,0.8015734,0.8007922
1,2151,0.8015742,0.8007926
1,2152,0.8015738,0.8007928
1,2153,0.8015748,0.800793
1,2154,0.8015744,0.8007928
1,2155,0.8015752,0.8007934
1,2156,0.8015754,0.8007926
1,2157,0.801576,0.8007932
1,2158,0.8015762,0.800793
1,2159,0.801576,0.8007936
1,2160,0.8015766,0.8007928
1,2161,0.8015758,0.8007936
1,2162,0.8015772,0.8007928
1,2163,0.8015778,0.8007932
1,2164,0.8015774,0.8007928
1,2165,0.8015776,0.8007928
1,2166,0.801577,0.800793
1,2167,0.8015778,0.8007932
1,2168,0.8015782,0.8007924
1,2169,0.8015786,0.8007938
1,2170,0.8015784,0.800794
1,2171,0.8015784,0.8007944
1,2172,0.8015792,0.800794
1,2173,0.8015788,0.8007948
1,2174,0.8015796,0.800795
1,2175,0.80158,0.8007954
1,2176,0.8015798,0.800796
1,2177,0.8015804,0.8007956
1,2178,0.8015802,0.8007946
1,2179,0.8015798,0.8007962
1,2180,0.8015804,0.8007956
1,2181,0.8015808,0.8007954
1,2182,0.8015794,0.8007956
1,2183,0.8015812,0.8007964
1,2184,0.8015808,0.8007962
1,2185,0.8015808,0.8007966
1,2186,0.8015812,0.8007964
1,2187,0.8015812,0.8007968
1,2188,0.8015816,0.800796
1,2189,0.8015822,0.800796
1,2190,0.801582,0.800796
1,2191,0.8015822,0.800797
1,2192,0.8015824,0.8007966
1,2193,0.8015834,0.8007968
1,2194,0.8015828,0.8007972
1,2195,0.8015836,0.8007976
1,2196,0.8015834,0.8007974
1,2197,0.8015844,0.8007972
1,2198,0.8015838,0.8007968
1,2199,0.8015844,0.8007974
1,2200,0.8015838,0.8007966
1,2201,0.8015846,0.8007978
1,2202,0.801584,0.8007974
1,2203,0.8015858,0.800798
1,2204,0.8015846,0.8007976
1,2205,0.8015862,0.8007978
1,2206,0.8015852,0.8007974
1,2207,0.8015862,0.8007986
1,2208,0.8015858,0.8007984
1,2209,0.801586,0.8007992
1,2210,0.8015868,0.8007982
1,2211,0.801587,0.800799
1,2212,0.8015862,0.800798
1,2213,0.801588,0.8007994
1,2214,0.8015868,0.800799
1,2215,0.8015884,0.8007986
1,2216,0.8015876,0.8007988
1,2217,0.801588,0.8007994
1,2218,0.8015876,0.800799
1,2219,0.8015886,0.8008
1,2220,0.8015882,0.8007992
1,2221,0.801589,0.8008002
1,2222,0.8015894,0.8008
1,2223,0.8015896,0.8008
1,2224,0.8015902,0.800801
1,2225,0.8015898,0.8008004
1,2226,0.8015896,0.8008012
1,2227,0.8015902,0.8008008
1,2228,0.8015902,0.8008012
1,2229,0.801591,0.8008018
1,2230,0.8015904,0.8008014
1,2231,0.8015912,0.8008024
1,2232,0.8015918,0.800802
1,2233,0.801592,0.800802
1,2234,0.8015924,0.8008026
1,2235,0.801592,0.8008024
1,2236,0.8015926,0.8008026
1,2237,0.8015926,0.8008028
1,2238,0.8015926,0.800803
1,2239,0.8015928,0.8008024
1,2240,0.8015936,0.8008028
1,2241,0.8015936,0.8008032
1,2242,0.8015936,0.800803
1,2243,0.8015934,0.800803
1,2244,0.8015944,0.8008036
1,2245,0.8015944,0.8008032
1,2246,0.8015944,0.8008036
1,2247,0.8015946,0.8008042
1,2248,0.8015952,0.8008042
1,2249,0.8015954,0.8008046
1,2250,0.8015952,0.800805
1,2251,0.8015962,0.800805
1,2252,0.8015966,0.8008056
1,2253,0.8015964,0.8008054
1,2254,0.8015958,0.8008052
1,2255,0.8015962,0.8008052
1,2256,0.801597,0.8008054
1,2257,0.801597,0.8008056
1,2258,0.8015972,0.800805
1,2259,0.8015974,0.8008054
1,2260,0.8015972,0.8008052
1,2261,0.8015974,0.800805
1,2262,0.8015976,0.8008054
1,2263,0.801597,0.8008062
1,2264,0.8015974,0.800806
1,2265,0.8015976,0.8008066
1,2266,0.8015982,0.8008068
1,2267,0.801598,0.800807
1,2268,0.8015986,0.8008068
1,2269,0.8015982,0.8008068
1,2270,0.8015988,0.8008076
1,2271,0.801599,0.8008072
1,2272,0.8016,0.800807
1,2273,0.8015992,0.8008076
1,2274,0.8016002,0.8008072
1,2275,0.8016002,0.8008076
1,2276,0.8016006,0.8008074
1,2277,0.8016008,0.800808
1,2278,0.8016016,0.8008076
1,2279,0.8016018,0.8008084
1,2280,0.801602,0.800809
1,2281,0.8016022,0.8008088
1,2282,0.8016024,0.8008092
1,2283,0.8016024,0.8008086
1,2284,0.801602,0.8008084
1,2285,0.801603,0.8008086
1,2286,0.8016024,0.8008084
1,2287,0.801604,0.8008082
1,2288,0.8016038,0.8008088
1,2289,0.8016034,0.800809
1,2290,0.8016038,0.8008088
1,2291,0.8016052,0.8008098
1,2292,0.8016042,0.8008084
1,2293,0.801605,0.8008092
1,2294,0.8016046,0.8008086
1,2295,0.801606,0.8008086
1,2296,0.801605,0.800809
1,2297,0.8016062,0.8008096
1,2298,0.8016052,0.800809
1,2299,0.8016062,0.80081
1,2300,0.801606,0.80081
1,2301,0.8016068,0.8008096
1,2302,0.8016066,0.800809
1,2303,0.8016064,0.8008098
1,2304,0.801607,0.8008098
1,2305,0.801607,0.8008096
1,2306,0.8016072,0.8008104
1,2307,0.801607,0.8008102
1,2308,0.801608,0.8008102
1,2309,0.8016078,0.8008108
1,2310,0.8016086,0.8008102
1,2311,0.8016084,0.800811
1,2312,0.801609,0.8008112
1,2313,0.801609,0.8008114
1,2314,0.801609,0.8008114
1,2315,0.8016094,0.8008118
1,2316,0.801609,0.8008114
1,2317,0.8016108,0.800813
1,2318,0.8016104,0.8008114
1,2319,0.8016104,0.800812
1,2320,0.8016106,0.8008112
1,2321,0.8016108,0.8008128
1,2322,0.801611,0.8008114
1,2323,0.8016114,0.800813
1,2324,0.8016108,0.8008118
1,2325,0.8016112,0.800812
1,2326,0.8016112,0.8008122
1,2327,0.8016112,0.8008118
1,2328,0.801612,0.8008122
1,2329,0.8016122,0.8008126
1,2330,0.8016124,0.8008128
1,2331,0.8016122,0.8008132
1,2332,0.801613,0.8008142
1,2333,0.801613,0.800814
1,2334,0.8016128,0.8008138
1,2335,0.801613,0.8008146
1,2336,0.8016128,0.8008144
1,2337,0.8016134,0.8008146
1,2338,0.8016138,0.8008144
1,2339,0.801613,0.8008138
1,2340,0.801614,0.8008144
1,2341,0.8016136,0.8008142
1,2342,0.8016144,0.8008142
1,2343,0.8016136,0.800814
1,2344,0.8016148,0.8008144
1,2345,0.801614,0.8008142
1,2346,0.8016146,0.8008144
1,2347,0.801614,0.8008138
1,2348,0.801615,0.8008144
1,2349,0.8016146,0.8008148
1,2350,0.8016152,0.8008144
1,2351,0.8016158,0.800814
1,2352,0.8016158,0.8008142
1,2353,0.801616,0.8008146
1,2354,0.8016166,0.8008146
1,2355,0.8016166,0.8008146
1,2356,0.8016166,0.800815
1,2357,0.8016172,0.8008146
1,2358,0.8016172,0.800815
1,2359,0.8016172,0.8008146
1,2360,0.8016176,0.8008148
1,2361,0.8016178,0.8008144
1,2362,0.801618,0.8008154
1,2363,0.8016184,0.8008144
1,2364,0.801619,0.800816
1,2365,0.801619,0.800815
1,2366,0.801619,0.800816
1,2367,0.801619,0.8008154
1,2368,0.801619,0.800816
1,2369,0.8016188,0.8008152
1,2370,0.8016196,0.8008162
1,2371,0.8016198,0.8008154
1,2372,0.8016204,0.8008158
1,2373,0.8016208,0.8008158
1,2374,0.8016208,0.8008154
1,2375,0.8016216,0.800816
1,2376,0.8016212,0.800816
1,2377,0.8016214,0.8008166
1,2378,0.8016214,0.800816
1,2379,0.8016204,0.8008164
1,2380,0.8016216,0.800816
1,2381,0.8016212,0.8008168
1,2382,0.8016218,0.8008164
1,2383,0.8016216,0.8008166
1,2384,0.801623,0.8008166
1,2385,0.8016222,0.8008168
1,2386,0.8016226,0.8008174
1,2387,0.8016226,0.800817
1,2388,0.8016232,0.8008168
1,2389,0.801623,0.8008172
1,2390,0.8016234,0.8008178
1,2391,0.8016238,0.8008172
1,2392,0.8016238,0.8008182
1,2393,0.8016242,0.800818
1,2394,0.8016246,0.8008186
1,2395,0.801624,0.8008184
1,2396,0.8016252,0.8008182
1,2397,0.8016248,0.8008184
1,2398,0.8016262,0.8008184
1,2399,0.8016256,0.800819
1,2400,0.8016262,0.8008184
1,2401,0.8016254,0.8008186
1,2402,0.8016262,0.8008186
1,2403,0.801626,0.8008188
1,2404,0.8016266,0.8008188
1,2405,0.8016264,0.80082
1,2406,0.8016272,0.8008184
1,2407,0.8016274,0.80082
1,2408,0.8016268,0.8008186
1,2409,0.8016274,0.8008194
1,2410,0.8016276,0.8008194
1,2411,0.8016276,0.8008192
1,2412,0.8016282,0.8008192
1,2413,0.8016286,0.80082
1,2414,0.801629,0.8008198
1,2415,0.8016284,0.8008204
1,2416,0.8016294,0.800821
1,2417,0.801629,0.8008202
1,2418,0.8016294,0.8008202
1,2419,0.8016302,0.8008202
1,2420,0.8016296,0.8008204
1,2421,0.8016302,0.8008202
1,2422,0.80163,0.8008204
1,2423,0.8016308,0.8008206
1,2424,0.8016304,0.8008202
1,2425,0.8016304,0.8008204
1,2426,0.8016306,0.8008214
1,2427,0.8016306,0.8008206
1,2428,0.8016318,0.8008214
1,2429,0.8016312,0.800821
1,2430,0.8016318,0.8008216
1,2431,0.8016318,0.8008218
1,2432,0.801632,0.8008224
1,2433,0.8016322,0.8008224
1,2434,0.8016322,0.8008232
1,2435,0.801633,0.8008234
1,2436,0.8016328,0.8008234
1,2437,0.8016336,0.8008238
1,2438,0.8016324,0.8008234
1,2439,0.8016336,0.8008238
1,2440,0.801634,0.8008234
1,2441,0.8016346,0.8008244
1,2442,0.8016344,0.8008254
1,2443,0.8016344,0.8008256
1,2444,0.8016342,0.8008254
1,2445,0.801635,0.8008256
1,2446,0.8016342,0.8008252
1,2447,0.801635,0.8008256
1,2448,0.801635,0.8008252
1,2449,0.801635,0.8008254
1,2450,0.8016358,0.800825
1,2451,0.8016358,0.8008258
1,2452,0.8016354,0.8008264
1,2453,0.8016358,0.8008258
1,2454,0.801636,0.8008258
1,2455,0.801636,0.8008256
1,2456,0.8016356,0.8008266
1,2457,0.8016368,0.8008258
1,2458,0.8016364,0.8008264
1,2459,0.801637,0.8008262
1,2460,0.8016368,0.8008266
1,2461,0.8016372,0.8008264
1,2462,0.8016372,0.8008268
1,2463,0.8016376,0.800827
1,2464,0.8016378,0.8008274
1,2465,0.801638,0.8008274
1,2466,0.8016384,0.8008276
1,2467,0.801638,0.8008268
1,2468,0.8016382,0.8008284
1,2469,0.8016386,0.800828
1,2470,0.8016392,0.8008288
1,2471,0.8016394,0.8008276
1,2472,0.8016396,0.800829
1,2473,0.8016398,0.8008276
1,2474,0.8016396,0.8008294
1,2475,0.8016396,0.8008282
1,2476,0.8016406,0.8008296
1,2477,0.8016408,0.8008294
1,2478,0.8016404,0.80083
1,2479,0.8016412,0.8008302
1,2480,0.8016408,0.8008302
1,2481,0.8016404,0.8008302
1,2482,0.8016416,0.8008316
1,2483,0.8016418,0.8008306
1,2484,0.801642,0.800832
1,2485,0.8016424,0.8008318
1,2486,0.8016426,0.8008318
1,2487,0.801643,0.8008324
1,2488,0.8016432,0.8008326
1,2489,0.8016436,0.8008326
1,2490,0.8016436,0.8008324
1,2491,0.8016434,0.800832
1,2492,0.8016444,0.800831
1,2493,0.801643,0.8008324
1,2494,0.8016448,0.8008318
1,2495,0.801644,0.8008316
1,2496,0.8016446,0.8008316
1,2497,0.8016438,0.8008322
1,2498,0.8016454,0.8008324
1,2499,0.8016452,0.8008336
1,2500,0.8016454,0.8008328
1,2501,0.8016454,0.800833
1,2502,0.8016452,0.8008334
1,2503,0.8016458,0.8008342
1,2504,0.8016456,0.8008334
1,2505,0.8016462,0.800834
1,2506,0.801646,0.8008338
1,2507,0.8016464,0.8008338
1,2508,0.8016462,0.8008336
1,2509,0.8016466,0.8008338
1,2510,0.8016466,0.8008336
1,2511,0.8016472,0.8008344
1,2512,0.801647,0.8008348
1,2513,0.8016472,0.8008352
1,2514,0.8016474,0.8008344
1,2515,0.8016478,0.8008356
1,2516,0.8016482,0.8008346
1,2517,0.8016486,0.8008368
1,2518,0.8016488,0.8008362
1,2519,0.8016488,0.8008368
1,2520,0.8016488,0.8008358
1,2521,0.8016494,0.8008366
1,2522,0.801649,0.8008362
1,2523,0.801649,0.800836
1,2524,0.80165,0.800836
1,2525,0.8016496,0.8008354
1,2526,0.8016494,0.8008356
1,2527,0.8016496,0.8008352
1,2528,0.8016496,0.8008356
1,2529,0.8016498,0.8008354
1,2530,0.8016498,0.8008348
1,2531,0.80165,0.8008352
1,2532,0.8016502,0.8008342
1,2533,0.8016508,0.8008362
1,2534,0.8016506,0.8008346
1,2535,0.8016518,0.8008358
1,2536,0.8016506,0.8008354
1,2537,0.8016518,0.800835
1,2538,0.801651,0.8008352
1,2539,0.8016522,0.800835
1,2540,0.8016516,0.8008346
1,2541,0.8016524,0.8008348
1,2542,0.801652,0.8008348
1,2543,0.8016528,0.8008354
1,2544,0.8016526,0.8008362
1,2545,0.801653,0.800836
1,2546,0.8016534,0.8008364
1,2547,0.8016536,0.8008366
1,2548,0.8016532,0.8008372
1,2549,0.8016538,0.8008372
1,2550,0.8016536,0.8008368
1,2551,0.8016542,0.8008376
1,2552,0.8016542,0.8008368
1,2553,0.8016544,0.8008374
1,2554,0.801654,0.800838
1,2555,0.801656,0.8008376
1,2556,0.8016546,0.800838
1,2557,0.8016554,0.8008386
1,2558,0.8016552,0.8008384
1,2559,0.8016554,0.8008388
1,2560,0.8016556,0.8008392
1,2561,0.8016562,0.80084
1,2562,0.801656,0.800839
1,2563,0.8016564,0.8008404
1,2564,0.8016566,0.8008402
1,2565,0.801657,0.80084
1,2566,0.8016572,0.8008398
1,2567,0.8016572,0.8008404
1,2568,0.8016574,0.8008398
1,2569,0.8016574,0.8008402
1,2570,0.8016584,0.8008406
1,2571,0.8016586,0.800841
1,2572,0.8016586,0.8008404
1,2573,0.801658,0.8008408
1,2574,0.8016594,0.8008394
1,2575,0.8016598,0.80084
1,2576,0.8016598,0.80084
1,2577,0.8016598,0.8008402
1,2578,0.80166,0.8008394
1,2579,0.8016594,0.8008404
1,2580,0.8016598,0.8008388
1,2581,0.80166,0.8008398
1,2582,0.8016606,0.8008392
1,2583,0.8016606,0.8008398
